year,month,day,statefips,State,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,3,22,42,PA,-0.337,-0.0186,0.157,-0.383,-0.329,0.133,-0.165
2020,3,22,44,RI,-0.309,0.03,0.551,-0.439,-0.3,0.134,-0.166
2020,3,22,45,SC,-0.209,0.0957,0.156,-0.0971,-0.2,0.08,-0.103
2020,3,22,46,SD,-0.211,0.117,0.0871,-0.119,-0.191,0.1,-0.124
2020,3,22,47,TN,-0.204,0.119,0.101,-0.161,-0.216,0.0871,-0.11
2020,3,22,48,TX,-0.236,0.0771,-0.14,-0.246,-0.277,0.119,-0.152
2020,3,22,49,UT,-0.267,0.123,0.476,-0.284,-0.31,0.12,-0.145
2020,3,22,50,VT,-0.329,-0.0586,0.0557,-0.371,-0.283,0.119,-0.146
2020,3,22,51,VA,-0.236,0.03,0.329,-0.324,-0.294,0.119,-0.149
2020,3,22,53,WA,-0.303,0.0214,0.683,-0.377,-0.343,0.121,-0.149
2020,3,22,54,WV,-0.216,0.0657,0.12,-0.0986,-0.211,0.08,-0.103
2020,3,22,55,WI,-0.344,0.0157,0.124,-0.243,-0.246,0.121,-0.152
2020,3,22,56,WY,-0.236,0.127,0.0571,-0.0457,-0.233,0.09,-0.113
2020,3,23,1,AL,-0.256,0.0671,0.141,-0.119,-0.241,0.1,-0.126
2020,3,23,2,AK,-0.271,0.01,0.207,-0.23,-0.231,0.0943,-0.116
2020,3,23,4,AZ,-0.266,0.0257,-0.0857,-0.243,-0.297,0.111,-0.139
2020,3,23,5,AR,-0.237,0.0343,0.194,-0.129,-0.233,0.0957,-0.122
2020,3,23,6,CA,-0.376,-0.0543,-0.211,-0.447,-0.39,0.173,-0.218
2020,3,23,8,CO,-0.361,-0.0157,-0.0414,-0.434,-0.383,0.156,-0.19
2020,3,23,9,CT,-0.353,-0.0143,0.167,-0.4,-0.34,0.151,-0.186
2020,3,23,10,DE,-0.277,-0.0329,0.24,-0.374,-0.304,0.129,-0.161
2020,3,23,11,DC,-0.514,-0.157,-0.283,-0.62,-0.521,0.194,-0.235
2020,3,23,12,FL,-0.287,0.00857,-0.171,-0.36,-0.29,0.116,-0.149
2020,3,23,13,GA,-0.26,0.0371,0.12,-0.309,-0.289,0.12,-0.15
2020,3,23,15,HI,-0.303,-0.0729,-0.38,-0.344,-0.284,0.133,-0.167
2020,3,23,16,ID,-0.186,0.101,0.754,-0.106,-0.246,0.0814,-0.0997
2020,3,23,17,IL,-0.404,0.0214,-0.199,-0.43,-0.363,0.157,-0.199
2020,3,23,18,IN,-0.316,0.0543,0.0971,-0.143,-0.27,0.114,-0.143
2020,3,23,19,IA,-0.363,0.0886,0.12,-0.134,-0.259,0.117,-0.146
2020,3,23,20,KS,-0.253,0.121,0.334,-0.0886,-0.253,0.103,-0.13
2020,3,23,21,KY,-0.297,0.0557,0.193,-0.174,-0.26,0.106,-0.133
2020,3,23,22,LA,-0.303,0.0643,-0.127,-0.294,-0.264,0.116,-0.148
2020,3,23,23,ME,-0.34,-0.02,0.136,-0.303,-0.286,0.123,-0.15
2020,3,23,24,MD,-0.293,-0.04,0.299,-0.417,-0.359,0.157,-0.194
2020,3,23,25,MA,-0.377,-0.0386,0.111,-0.557,-0.403,0.171,-0.209
2020,3,23,26,MI,-0.377,0.0243,0.203,-0.311,-0.329,0.134,-0.165
2020,3,23,27,MN,-0.381,-0.0343,0.0771,-0.42,-0.316,0.15,-0.187
2020,3,23,28,MS,-0.194,0.0957,0.127,-0.0971,-0.23,0.0914,-0.118
2020,3,23,29,MO,-0.259,0.114,0.0514,-0.194,-0.246,0.104,-0.132
2020,3,23,30,MT,-0.314,0.0257,0.233,-0.14,-0.273,0.0943,-0.117
2020,3,23,31,NE,-0.304,0.0286,0.08,-0.137,-0.24,0.121,-0.151
2020,3,23,32,NV,-0.351,-0.0286,-0.349,-0.436,-0.419,0.151,-0.193
2020,3,23,33,NH,-0.327,0.0343,0.124,-0.293,-0.301,0.139,-0.169
2020,3,23,34,NJ,-0.403,-0.0857,0.141,-0.513,-0.406,0.186,-0.231
2020,3,23,35,NM,-0.253,0.121,0.01,-0.0871,-0.289,0.11,-0.137
2020,3,23,36,NY,-0.436,-0.0329,-0.163,-0.52,-0.391,0.171,-0.213
2020,3,23,37,NC,-0.266,0.05,0.24,-0.3,-0.259,0.103,-0.129
2020,3,23,38,ND,-0.339,0.0557,-0.0186,-0.183,-0.217,0.119,-0.15
2020,3,23,39,OH,-0.337,0.0229,0.22,-0.196,-0.3,0.124,-0.153
2020,3,23,40,OK,-0.241,0.06,0.0371,-0.0871,-0.259,0.101,-0.128
2020,3,23,41,OR,-0.317,0.00857,0.579,-0.286,-0.326,0.11,-0.135
2020,3,23,42,PA,-0.4,-0.08,0.0671,-0.429,-0.369,0.151,-0.187
2020,3,23,44,RI,-0.357,-0.0229,0.461,-0.477,-0.326,0.147,-0.181
2020,3,23,45,SC,-0.256,0.0514,0.107,-0.131,-0.229,0.0929,-0.118
2020,3,23,46,SD,-0.234,0.0957,0.151,-0.136,-0.203,0.106,-0.13
2020,3,23,47,TN,-0.244,0.0871,0.0643,-0.19,-0.243,0.1,-0.125
2020,3,23,48,TX,-0.274,0.0471,-0.157,-0.276,-0.297,0.13,-0.165
2020,3,23,49,UT,-0.301,0.0771,0.414,-0.313,-0.334,0.13,-0.157
2020,3,23,50,VT,-0.384,-0.117,-0.00571,-0.404,-0.326,0.134,-0.165
2020,3,23,51,VA,-0.274,-0.00429,0.273,-0.359,-0.323,0.133,-0.166
2020,3,23,53,WA,-0.336,-0.0186,0.613,-0.404,-0.369,0.133,-0.163
2020,3,23,54,WV,-0.263,0.0357,0.0829,-0.136,-0.24,0.0929,-0.119
2020,3,23,55,WI,-0.381,-0.0171,0.15,-0.269,-0.279,0.136,-0.169
2020,3,23,56,WY,-0.277,0.0843,0.0814,-0.0557,-0.253,0.1,-0.125
2020,3,24,1,AL,-0.286,0.0357,0.111,-0.143,-0.266,0.111,-0.137
2020,3,24,2,AK,-0.304,-0.0186,0.214,-0.269,-0.266,0.107,-0.129
2020,3,24,4,AZ,-0.299,-0.0157,-0.0986,-0.274,-0.319,0.121,-0.148
2020,3,24,5,AR,-0.266,0.00714,0.233,-0.144,-0.256,0.104,-0.13
2020,3,24,6,CA,-0.403,-0.0957,-0.239,-0.473,-0.414,0.184,-0.229
2020,3,24,8,CO,-0.377,-0.0471,-0.01,-0.46,-0.401,0.163,-0.197
2020,3,24,9,CT,-0.376,-0.0486,0.206,-0.423,-0.363,0.161,-0.196
2020,3,24,10,DE,-0.313,-0.07,0.223,-0.41,-0.329,0.139,-0.171
2020,3,24,11,DC,-0.536,-0.183,-0.317,-0.643,-0.539,0.203,-0.244
2020,3,24,12,FL,-0.326,-0.0286,-0.22,-0.4,-0.314,0.127,-0.16
2020,3,24,13,GA,-0.29,0.01,0.07,-0.336,-0.311,0.13,-0.16
2020,3,24,15,HI,-0.341,-0.106,-0.407,-0.384,-0.311,0.144,-0.178
2020,3,24,16,ID,-0.213,0.07,0.731,-0.123,-0.27,0.09,-0.108
2020,3,24,17,IL,-0.439,-0.0271,-0.277,-0.463,-0.39,0.171,-0.213
2020,3,24,18,IN,-0.334,0.0286,0.0386,-0.166,-0.296,0.126,-0.154
2020,3,24,19,IA,-0.391,0.0329,0.103,-0.156,-0.277,0.129,-0.158
2020,3,24,20,KS,-0.286,0.08,0.363,-0.107,-0.273,0.114,-0.141
2020,3,24,21,KY,-0.326,0.0157,0.147,-0.201,-0.287,0.117,-0.145
2020,3,24,22,LA,-0.339,0.0186,-0.15,-0.321,-0.296,0.129,-0.161
2020,3,24,23,ME,-0.367,-0.0543,0.16,-0.334,-0.313,0.133,-0.16
2020,3,24,24,MD,-0.319,-0.07,0.269,-0.443,-0.383,0.167,-0.203
2020,3,24,25,MA,-0.401,-0.0686,0.136,-0.583,-0.426,0.181,-0.219
2020,3,24,26,MI,-0.42,-0.0314,0.143,-0.356,-0.37,0.154,-0.185
2020,3,24,27,MN,-0.414,-0.0757,0.0614,-0.454,-0.341,0.163,-0.2
2020,3,24,28,MS,-0.23,0.06,0.0914,-0.119,-0.25,0.103,-0.129
2020,3,24,29,MO,-0.307,0.0629,-0.0114,-0.226,-0.279,0.12,-0.147
2020,3,24,30,MT,-0.337,-0.00571,0.211,-0.171,-0.29,0.103,-0.126
2020,3,24,31,NE,-0.326,-0.00714,0.137,-0.156,-0.259,0.129,-0.158
2020,3,24,32,NV,-0.391,-0.0786,-0.364,-0.476,-0.453,0.166,-0.207
2020,3,24,33,NH,-0.356,-0.0129,0.131,-0.324,-0.33,0.151,-0.182
2020,3,24,34,NJ,-0.43,-0.117,0.174,-0.54,-0.434,0.197,-0.243
2020,3,24,35,NM,-0.293,0.08,-0.00143,-0.119,-0.314,0.121,-0.148
2020,3,24,36,NY,-0.467,-0.0771,-0.163,-0.55,-0.426,0.187,-0.228
2020,3,24,37,NC,-0.291,0.0171,0.209,-0.329,-0.279,0.111,-0.138
2020,3,24,38,ND,-0.383,0.0129,-0.0157,-0.206,-0.239,0.131,-0.163
2020,3,24,39,OH,-0.374,-0.03,0.197,-0.226,-0.331,0.139,-0.167
2020,3,24,40,OK,-0.263,0.0371,0.11,-0.103,-0.276,0.109,-0.135
2020,3,24,41,OR,-0.353,-0.0357,0.464,-0.32,-0.351,0.121,-0.147
2020,3,24,42,PA,-0.424,-0.11,0.0871,-0.453,-0.397,0.163,-0.198
2020,3,24,44,RI,-0.37,-0.05,0.567,-0.499,-0.344,0.154,-0.188
2020,3,24,45,SC,-0.296,0.0143,0.0586,-0.161,-0.254,0.106,-0.131
2020,3,24,46,SD,-0.263,0.07,0.176,-0.154,-0.214,0.113,-0.137
2020,3,24,47,TN,-0.286,0.0486,0.0114,-0.219,-0.27,0.113,-0.138
2020,3,24,48,TX,-0.3,0.0243,-0.164,-0.299,-0.317,0.14,-0.175
2020,3,24,49,UT,-0.323,0.04,0.317,-0.337,-0.353,0.14,-0.167
2020,3,24,50,VT,-0.416,-0.154,-0.00571,-0.423,-0.36,0.147,-0.178
2020,3,24,51,VA,-0.3,-0.0286,0.24,-0.384,-0.343,0.141,-0.174
2020,3,24,53,WA,-0.357,-0.0486,0.52,-0.431,-0.389,0.143,-0.173
2020,3,24,54,WV,-0.307,2.66E-10,0.08,-0.166,-0.27,0.103,-0.128
2020,3,24,55,WI,-0.42,-0.06,0.129,-0.303,-0.307,0.15,-0.183
2020,3,24,56,WY,-0.311,0.0457,0.0643,-0.0743,-0.273,0.11,-0.135
2020,3,25,1,AL,-0.307,0.0114,0.107,-0.16,-0.286,0.119,-0.145
2020,3,25,2,AK,-0.334,-0.0514,0.214,-0.311,-0.294,0.12,-0.143
2020,3,25,4,AZ,-0.313,-0.04,-0.0543,-0.29,-0.333,0.126,-0.153
2020,3,25,5,AR,-0.284,-0.0114,0.316,-0.157,-0.274,0.11,-0.137
2020,3,25,6,CA,-0.421,-0.129,-0.253,-0.491,-0.433,0.191,-0.237
2020,3,25,8,CO,-0.39,-0.0729,-0.0357,-0.486,-0.417,0.17,-0.205
2020,3,25,9,CT,-0.403,-0.0843,0.11,-0.453,-0.384,0.173,-0.209
2020,3,25,10,DE,-0.347,-0.113,0.104,-0.447,-0.351,0.151,-0.185
2020,3,25,11,DC,-0.559,-0.209,-0.369,-0.666,-0.554,0.213,-0.255
2020,3,25,12,FL,-0.353,-0.0571,-0.267,-0.431,-0.334,0.137,-0.171
2020,3,25,13,GA,-0.311,-0.0114,0.0629,-0.357,-0.33,0.137,-0.168
2020,3,25,15,HI,-0.384,-0.149,-0.467,-0.426,-0.341,0.159,-0.194
2020,3,25,16,ID,-0.234,0.0557,0.677,-0.141,-0.291,0.0971,-0.116
2020,3,25,17,IL,-0.451,-0.0571,-0.187,-0.479,-0.411,0.179,-0.221
2020,3,25,18,IN,-0.36,-0.01,0.14,-0.186,-0.324,0.136,-0.166
2020,3,25,19,IA,-0.401,0.00429,0.17,-0.171,-0.29,0.134,-0.164
2020,3,25,20,KS,-0.311,0.04,0.441,-0.124,-0.291,0.123,-0.151
2020,3,25,21,KY,-0.339,-0.01,0.253,-0.219,-0.311,0.124,-0.153
2020,3,25,22,LA,-0.366,-0.0171,-0.174,-0.347,-0.323,0.14,-0.173
2020,3,25,23,ME,-0.389,-0.0814,0.117,-0.369,-0.331,0.141,-0.17
2020,3,25,24,MD,-0.349,-0.106,0.151,-0.473,-0.404,0.179,-0.216
2020,3,25,25,MA,-0.431,-0.106,0.03,-0.611,-0.447,0.194,-0.233
2020,3,25,26,MI,-0.449,-0.0686,0.223,-0.387,-0.409,0.169,-0.201
2020,3,25,27,MN,-0.419,-0.09,0.0357,-0.48,-0.357,0.17,-0.208
2020,3,25,28,MS,-0.257,0.0286,0.0829,-0.137,-0.269,0.111,-0.139
2020,3,25,29,MO,-0.337,0.0257,0.0529,-0.246,-0.303,0.129,-0.157
2020,3,25,30,MT,-0.351,-0.0257,0.209,-0.19,-0.304,0.109,-0.132
2020,3,25,31,NE,-0.337,-0.0343,0.223,-0.163,-0.273,0.133,-0.163
2020,3,25,32,NV,-0.411,-0.117,-0.373,-0.507,-0.474,0.174,-0.216
2020,3,25,33,NH,-0.377,-0.0471,0.0371,-0.351,-0.35,0.161,-0.193
2020,3,25,34,NJ,-0.46,-0.157,0.0629,-0.571,-0.46,0.211,-0.259
2020,3,25,35,NM,-0.33,0.0357,0,-0.149,-0.337,0.131,-0.159
2020,3,25,36,NY,-0.5,-0.124,-0.227,-0.581,-0.456,0.201,-0.244
2020,3,25,37,NC,-0.3,0.00286,0.176,-0.351,-0.294,0.119,-0.146
2020,3,25,38,ND,-0.411,-0.0257,-0.00143,-0.227,-0.256,0.14,-0.172
2020,3,25,39,OH,-0.394,-0.0629,0.339,-0.243,-0.36,0.149,-0.178
2020,3,25,40,OK,-0.276,0.0171,0.146,-0.119,-0.289,0.114,-0.142
2020,3,25,41,OR,-0.381,-0.0714,0.36,-0.347,-0.373,0.131,-0.158
2020,3,25,42,PA,-0.447,-0.14,0.00143,-0.479,-0.421,0.174,-0.211
2020,3,25,44,RI,-0.391,-0.0814,0.409,-0.524,-0.363,0.164,-0.199
2020,3,25,45,SC,-0.311,-0.00857,0.0414,-0.186,-0.273,0.113,-0.139
2020,3,25,46,SD,-0.293,0.04,0.129,-0.187,-0.227,0.123,-0.149
2020,3,25,47,TN,-0.311,0.02,0.03,-0.237,-0.293,0.121,-0.147
2020,3,25,48,TX,-0.333,-0.0143,-0.189,-0.324,-0.339,0.151,-0.188
2020,3,25,49,UT,-0.334,0.00429,0.299,-0.347,-0.354,0.141,-0.168
2020,3,25,50,VT,-0.429,-0.164,-0.0529,-0.443,-0.383,0.157,-0.189
2020,3,25,51,VA,-0.326,-0.06,0.163,-0.411,-0.361,0.153,-0.187
2020,3,25,53,WA,-0.38,-0.0786,0.397,-0.457,-0.409,0.153,-0.184
2020,3,25,54,WV,-0.347,-0.05,0.0357,-0.199,-0.3,0.116,-0.143
2020,3,25,55,WI,-0.446,-0.1,0.197,-0.326,-0.33,0.159,-0.193
2020,3,25,56,WY,-0.343,0.00714,0.0414,-0.0886,-0.29,0.12,-0.146
2020,3,26,1,AL,-0.321,-0.0143,0.114,-0.176,-0.301,0.124,-0.151
2020,3,26,2,AK,-0.354,-0.0757,0.237,-0.341,-0.319,0.13,-0.153
2020,3,26,4,AZ,-0.33,-0.0671,-0.0557,-0.309,-0.346,0.13,-0.158
2020,3,26,5,AR,-0.293,-0.0314,0.481,-0.169,-0.291,0.113,-0.139
2020,3,26,6,CA,-0.436,-0.159,-0.264,-0.506,-0.449,0.199,-0.244
2020,3,26,8,CO,-0.396,-0.09,0.0443,-0.486,-0.426,0.17,-0.205
2020,3,26,9,CT,-0.414,-0.107,0.206,-0.464,-0.401,0.179,-0.215
2020,3,26,10,DE,-0.364,-0.139,0.159,-0.45,-0.369,0.157,-0.191
2020,3,26,11,DC,-0.576,-0.229,-0.403,-0.68,-0.566,0.22,-0.262
2020,3,26,12,FL,-0.377,-0.0857,-0.306,-0.457,-0.353,0.146,-0.18
2020,3,26,13,GA,-0.33,-0.0371,0.0286,-0.377,-0.347,0.144,-0.175
2020,3,26,15,HI,-0.424,-0.191,-0.521,-0.476,-0.377,0.174,-0.21
2020,3,26,16,ID,-0.27,0.0229,0.579,-0.166,-0.316,0.107,-0.126
2020,3,26,17,IL,-0.47,-0.101,-0.183,-0.496,-0.43,0.186,-0.228
2020,3,26,18,IN,-0.381,-0.0571,0.2,-0.206,-0.351,0.146,-0.176
2020,3,26,19,IA,-0.406,-0.0157,0.257,-0.179,-0.301,0.137,-0.167
2020,3,26,20,KS,-0.336,5.32E-10,0.423,-0.14,-0.309,0.131,-0.159
2020,3,26,21,KY,-0.346,-0.0357,0.37,-0.234,-0.333,0.13,-0.158
2020,3,26,22,LA,-0.386,-0.0557,-0.191,-0.369,-0.347,0.15,-0.183
2020,3,26,23,ME,-0.396,-0.0957,0.196,-0.386,-0.346,0.146,-0.174
2020,3,26,24,MD,-0.366,-0.13,0.167,-0.489,-0.421,0.186,-0.223
2020,3,26,25,MA,-0.443,-0.126,0.141,-0.624,-0.464,0.2,-0.239
2020,3,26,26,MI,-0.48,-0.117,0.227,-0.417,-0.444,0.183,-0.215
2020,3,26,27,MN,-0.413,-0.0886,0.159,-0.49,-0.369,0.173,-0.211
2020,3,26,28,MS,-0.276,-0.00571,0.09,-0.157,-0.286,0.117,-0.145
2020,3,26,29,MO,-0.357,-0.00714,0.144,-0.261,-0.323,0.134,-0.162
2020,3,26,30,MT,-0.357,-0.0257,0.236,-0.207,-0.316,0.113,-0.136
2020,3,26,31,NE,-0.339,-0.0486,0.297,-0.153,-0.283,0.134,-0.164
2020,3,26,32,NV,-0.42,-0.137,-0.379,-0.523,-0.486,0.18,-0.222
2020,3,26,33,NH,-0.379,-0.0586,0.157,-0.36,-0.366,0.164,-0.196
2020,3,26,34,NJ,-0.476,-0.18,0.137,-0.589,-0.48,0.219,-0.266
2020,3,26,35,NM,-0.354,-0.01,-0.0229,-0.177,-0.357,0.14,-0.168
2020,3,26,36,NY,-0.519,-0.153,-0.203,-0.601,-0.48,0.211,-0.254
2020,3,26,37,NC,-0.317,-0.0214,0.131,-0.373,-0.31,0.126,-0.153
2020,3,26,38,ND,-0.423,-0.0514,0.0543,-0.237,-0.267,0.143,-0.175
2020,3,26,39,OH,-0.409,-0.0957,0.466,-0.257,-0.384,0.157,-0.187
2020,3,26,40,OK,-0.289,-0.00143,0.191,-0.133,-0.301,0.119,-0.146
2020,3,26,41,OR,-0.407,-0.104,0.25,-0.373,-0.391,0.141,-0.168
2020,3,26,42,PA,-0.46,-0.164,0.0757,-0.49,-0.441,0.181,-0.218
2020,3,26,44,RI,-0.394,-0.0957,0.63,-0.527,-0.376,0.167,-0.202
2020,3,26,45,SC,-0.324,-0.0314,-0.0114,-0.207,-0.29,0.12,-0.146
2020,3,26,46,SD,-0.304,0.0286,0.177,-0.186,-0.236,0.126,-0.151
2020,3,26,47,TN,-0.331,-0.00857,0.0571,-0.253,-0.314,0.129,-0.154
2020,3,26,48,TX,-0.356,-0.0514,-0.206,-0.344,-0.357,0.161,-0.198
2020,3,26,49,UT,-0.343,-0.0143,0.284,-0.361,-0.366,0.146,-0.173
2020,3,26,50,VT,-0.451,-0.197,-0.0471,-0.459,-0.411,0.167,-0.199
2020,3,26,51,VA,-0.343,-0.08,0.123,-0.429,-0.376,0.16,-0.194
2020,3,26,53,WA,-0.406,-0.113,0.251,-0.483,-0.431,0.164,-0.195
2020,3,26,54,WV,-0.373,-0.09,0.06,-0.224,-0.326,0.124,-0.151
2020,3,26,55,WI,-0.463,-0.13,0.241,-0.343,-0.349,0.166,-0.2
2020,3,26,56,WY,-0.35,-0.00857,0.0971,-0.07,-0.3,0.121,-0.147
2020,3,27,1,AL,-0.326,-0.0314,0.147,-0.19,-0.313,0.127,-0.154
2020,3,27,2,AK,-0.374,-0.101,0.207,-0.379,-0.34,0.14,-0.163
2020,3,27,4,AZ,-0.344,-0.0957,-0.0786,-0.329,-0.357,0.136,-0.163
2020,3,27,5,AR,-0.3,-0.0586,0.564,-0.181,-0.306,0.116,-0.142
2020,3,27,6,CA,-0.441,-0.179,-0.274,-0.517,-0.457,0.203,-0.248
2020,3,27,8,CO,-0.411,-0.121,0.0457,-0.503,-0.436,0.176,-0.21
2020,3,27,9,CT,-0.429,-0.147,0.267,-0.479,-0.416,0.184,-0.22
2020,3,27,10,DE,-0.386,-0.171,0.0929,-0.466,-0.383,0.164,-0.198
2020,3,27,11,DC,-0.589,-0.253,-0.444,-0.691,-0.577,0.227,-0.269
2020,3,27,12,FL,-0.399,-0.119,-0.339,-0.481,-0.37,0.154,-0.188
2020,3,27,13,GA,-0.346,-0.0614,0.01,-0.399,-0.361,0.151,-0.182
2020,3,27,15,HI,-0.454,-0.23,-0.579,-0.521,-0.399,0.187,-0.223
2020,3,27,16,ID,-0.301,-0.0143,0.496,-0.19,-0.337,0.119,-0.137
2020,3,27,17,IL,-0.491,-0.159,-0.181,-0.513,-0.447,0.194,-0.237
2020,3,27,18,IN,-0.403,-0.0986,0.193,-0.23,-0.374,0.157,-0.187
2020,3,27,19,IA,-0.413,-0.0371,0.301,-0.186,-0.31,0.141,-0.171
2020,3,27,20,KS,-0.354,-0.04,0.483,-0.157,-0.324,0.137,-0.165
2020,3,27,21,KY,-0.356,-0.0586,0.39,-0.253,-0.351,0.137,-0.165
2020,3,27,22,LA,-0.4,-0.0857,-0.197,-0.384,-0.367,0.157,-0.19
2020,3,27,23,ME,-0.404,-0.113,0.223,-0.407,-0.357,0.149,-0.177
2020,3,27,24,MD,-0.383,-0.159,0.149,-0.501,-0.436,0.193,-0.23
2020,3,27,25,MA,-0.463,-0.169,0.179,-0.64,-0.48,0.209,-0.247
2020,3,27,26,MI,-0.504,-0.157,0.261,-0.446,-0.474,0.196,-0.227
2020,3,27,27,MN,-0.416,-0.106,0.241,-0.501,-0.38,0.176,-0.213
2020,3,27,28,MS,-0.284,-0.0329,0.12,-0.173,-0.299,0.12,-0.147
2020,3,27,29,MO,-0.376,-0.0443,0.203,-0.279,-0.343,0.141,-0.169
2020,3,27,30,MT,-0.36,-0.0229,0.219,-0.226,-0.326,0.117,-0.14
2020,3,27,31,NE,-0.34,-0.0629,0.343,-0.154,-0.29,0.136,-0.166
2020,3,27,32,NV,-0.427,-0.157,-0.381,-0.534,-0.496,0.183,-0.225
2020,3,27,33,NH,-0.384,-0.0857,0.204,-0.374,-0.377,0.167,-0.199
2020,3,27,34,NJ,-0.494,-0.216,0.124,-0.609,-0.497,0.227,-0.274
2020,3,27,35,NM,-0.376,-0.05,-0.06,-0.21,-0.376,0.149,-0.176
2020,3,27,36,NY,-0.539,-0.193,-0.2,-0.621,-0.5,0.221,-0.264
2020,3,27,37,NC,-0.331,-0.0443,0.0957,-0.396,-0.326,0.133,-0.16
2020,3,27,38,ND,-0.423,-0.0757,0.121,-0.246,-0.274,0.146,-0.178
2020,3,27,39,OH,-0.424,-0.124,0.436,-0.277,-0.404,0.166,-0.195
2020,3,27,40,OK,-0.3,-0.0243,0.241,-0.149,-0.313,0.123,-0.15
2020,3,27,41,OR,-0.433,-0.14,0.116,-0.399,-0.409,0.151,-0.178
2020,3,27,42,PA,-0.47,-0.191,0.0929,-0.503,-0.454,0.187,-0.224
2020,3,27,44,RI,-0.404,-0.13,0.746,-0.537,-0.389,0.171,-0.206
2020,3,27,45,SC,-0.334,-0.0543,-0.0471,-0.227,-0.303,0.126,-0.151
2020,3,27,46,SD,-0.319,0.0157,0.213,-0.197,-0.244,0.13,-0.156
2020,3,27,47,TN,-0.341,-0.0343,0.14,-0.264,-0.331,0.133,-0.159
2020,3,27,48,TX,-0.371,-0.0857,-0.186,-0.361,-0.373,0.167,-0.203
2020,3,27,49,UT,-0.35,-0.0343,0.273,-0.373,-0.374,0.149,-0.175
2020,3,27,50,VT,-0.469,-0.224,-0.0243,-0.469,-0.434,0.176,-0.207
2020,3,27,51,VA,-0.359,-0.103,0.0971,-0.447,-0.387,0.167,-0.201
2020,3,27,53,WA,-0.431,-0.149,0.101,-0.51,-0.453,0.177,-0.208
2020,3,27,54,WV,-0.391,-0.124,0.0443,-0.249,-0.347,0.133,-0.16
2020,3,27,55,WI,-0.479,-0.167,0.297,-0.359,-0.364,0.173,-0.207
2020,3,27,56,WY,-0.356,-0.03,0.116,-0.0771,-0.309,0.124,-0.15
2020,3,28,1,AL,-0.327,-0.0414,0.164,-0.207,-0.321,0.129,-0.156
2020,3,28,2,AK,-0.389,-0.121,0.221,-0.414,-0.354,0.144,-0.171
2020,3,28,4,AZ,-0.351,-0.116,-0.0929,-0.344,-0.367,0.139,-0.168
2020,3,28,5,AR,-0.309,-0.0814,0.53,-0.201,-0.319,0.119,-0.147
2020,3,28,6,CA,-0.444,-0.189,-0.311,-0.526,-0.463,0.206,-0.253
2020,3,28,8,CO,-0.43,-0.154,0.0271,-0.524,-0.451,0.181,-0.22
2020,3,28,9,CT,-0.443,-0.177,0.166,-0.503,-0.429,0.19,-0.23
2020,3,28,10,DE,-0.41,-0.207,-0.0514,-0.49,-0.401,0.171,-0.21
2020,3,28,11,DC,-0.6,-0.276,-0.516,-0.707,-0.59,0.233,-0.279
2020,3,28,12,FL,-0.413,-0.147,-0.36,-0.506,-0.384,0.159,-0.195
2020,3,28,13,GA,-0.357,-0.0814,-0.0171,-0.421,-0.376,0.156,-0.189
2020,3,28,15,HI,-0.477,-0.261,-0.617,-0.564,-0.421,0.196,-0.238
2020,3,28,16,ID,-0.327,-0.0457,0.406,-0.217,-0.356,0.126,-0.15
2020,3,28,17,IL,-0.501,-0.187,-0.2,-0.529,-0.461,0.197,-0.242
2020,3,28,18,IN,-0.417,-0.133,0.22,-0.256,-0.393,0.161,-0.194
2020,3,28,19,IA,-0.419,-0.0571,0.281,-0.204,-0.319,0.146,-0.179
2020,3,28,20,KS,-0.364,-0.0657,0.504,-0.181,-0.339,0.141,-0.173
2020,3,28,21,KY,-0.356,-0.07,0.509,-0.27,-0.361,0.137,-0.165
2020,3,28,22,LA,-0.407,-0.106,-0.197,-0.399,-0.38,0.16,-0.195
2020,3,28,23,ME,-0.411,-0.124,0.23,-0.423,-0.367,0.15,-0.179
2020,3,28,24,MD,-0.4,-0.19,0.06,-0.523,-0.451,0.199,-0.24
2020,3,28,25,MA,-0.477,-0.194,0.159,-0.659,-0.496,0.213,-0.255
2020,3,28,26,MI,-0.529,-0.191,0.183,-0.48,-0.5,0.204,-0.242
2020,3,28,27,MN,-0.439,-0.147,0.186,-0.531,-0.397,0.183,-0.226
2020,3,28,28,MS,-0.29,-0.0571,0.141,-0.187,-0.309,0.12,-0.147
2020,3,28,29,MO,-0.389,-0.0771,0.21,-0.3,-0.359,0.146,-0.177
2020,3,28,30,MT,-0.386,-0.06,0.167,-0.26,-0.34,0.124,-0.153
2020,3,28,31,NE,-0.349,-0.0814,0.296,-0.176,-0.3,0.139,-0.171
2020,3,28,32,NV,-0.429,-0.166,-0.393,-0.543,-0.501,0.184,-0.227
2020,3,28,33,NH,-0.401,-0.114,0.187,-0.4,-0.391,0.17,-0.204
2020,3,28,34,NJ,-0.519,-0.26,-0.0157,-0.636,-0.517,0.234,-0.287
2020,3,28,35,NM,-0.39,-0.08,-0.0871,-0.237,-0.39,0.154,-0.186
2020,3,28,36,NY,-0.56,-0.233,-0.273,-0.646,-0.521,0.229,-0.277
2020,3,28,37,NC,-0.343,-0.0614,0.0857,-0.417,-0.34,0.136,-0.165
2020,3,28,38,ND,-0.417,-0.0829,0.197,-0.25,-0.279,0.144,-0.175
