year,month,day,statefips,State,case_rate,new_case_rate
2020,8,13,39,OH,902,9.72
2020,8,13,40,OK,1165,17
2020,8,13,41,OR,529,6.99
2020,8,13,42,PA,992,6.31
2020,8,13,44,RI,1911,8.48
2020,8,13,45,SC,2018,19.7
2020,8,13,46,SD,1119,10.1
2020,8,13,47,TN,1838,25
2020,8,13,48,TX,1858,24
2020,8,13,49,UT,1420,11.2
2020,8,13,50,VT,238,0.893
2020,8,13,51,VA,1214,13
2020,8,13,53,WA,894,9.45
2020,8,13,54,WV,455,6.97
2020,8,13,55,WI,1164,13.8
2020,8,13,56,WY,539,3.97
2020,8,14,1,AL,2168,23.3
2020,8,14,2,AK,665,11.3
2020,8,14,4,AZ,2635,13.2
2020,8,14,5,AR,1736,20.6
2020,8,14,6,CA,1552,23.5
2020,8,14,8,CO,913,6.22
2020,8,14,9,CT,1428,2.31
2020,8,14,10,DE,1678,13.1
2020,8,14,11,DC,1859,10.7
2020,8,14,12,FL,2623,30.1
2020,8,14,13,GA,2028,29.7
2020,8,14,15,HI,319,14.4
2020,8,14,16,ID,1528,25.9
2020,8,14,17,IL,1616,13.9
2020,8,14,18,IN,1196,13.8
2020,8,14,19,IA,1625,15.2
2020,8,14,20,KS,1175,16.1
2020,8,14,21,KY,896,15.6
2020,8,14,22,LA,2944,24.6
2020,8,14,23,ME,306,1.07
2020,8,14,24,MD,1645,11.9
2020,8,14,25,MA,1781,5.05
2020,8,14,26,MI,1009,7.41
2020,8,14,27,MN,1131,11.5
2020,8,14,28,MS,2383,26.4
2020,8,14,29,MO,1080,18.6
2020,8,14,30,MT,521,10.6
2020,8,14,31,NE,1550,13.9
2020,8,14,32,NV,1941,24
2020,8,14,33,NH,512,1.94
2020,8,14,34,NJ,2105,4.97
2020,8,14,35,NM,1105,8.14
2020,8,14,36,NY,2205,3.33
2020,8,14,37,NC,1359,13
2020,8,14,38,ND,1093,18.7
2020,8,14,39,OH,912,9.63
2020,8,14,40,OK,1185,16.8
2020,8,14,41,OR,536,6.63
2020,8,14,42,PA,998,6.36
2020,8,14,44,RI,1920,8.05
2020,8,14,45,SC,2036,18.4
2020,8,14,46,SD,1133,10.5
2020,8,14,47,TN,1866,24.1
2020,8,14,48,TX,1889,24.3
2020,8,14,49,UT,1436,11.2
2020,8,14,50,VT,241,1.21
2020,8,14,51,VA,1228,11.6
2020,8,14,53,WA,901,8.64
2020,8,14,54,WV,462,6.7
2020,8,14,55,WI,1181,13.5
2020,8,14,56,WY,550,4.52
2020,8,15,1,AL,2194,21.6
2020,8,15,2,AK,677,11.3
2020,8,15,4,AZ,2647,12.6
2020,8,15,5,AR,1723,15.1
2020,8,15,6,CA,1574,23.8
2020,8,15,8,CO,918,5.9
2020,8,15,9,CT,1428,2.31
2020,8,15,10,DE,1684,13.1
2020,8,15,11,DC,1865,10.2
2020,8,15,12,FL,2652,28.6
2020,8,15,13,GA,2056,28.3
2020,8,15,15,HI,339,14.9
2020,8,15,16,ID,1546,24.2
2020,8,15,17,IL,1630,13.5
2020,8,15,18,IN,1212,13.9
2020,8,15,19,IA,1650,17
2020,8,15,20,KS,1177,16.2
2020,8,15,21,KY,910,15
2020,8,15,22,LA,2944,24.6
2020,8,15,23,ME,308,1.25
2020,8,15,24,MD,1658,12
2020,8,15,25,MA,1787,5.16
2020,8,15,26,MI,1020,7.87
2020,8,15,27,MN,1143,10.9
2020,8,15,28,MS,2411,24.5
2020,8,15,29,MO,1098,20.3
2020,8,15,30,MT,530,10.3
2020,8,15,31,NE,1563,14.7
2020,8,15,32,NV,1969,24
2020,8,15,33,NH,513,1.7
2020,8,15,34,NJ,2109,4.82
2020,8,15,35,NM,1111,8.09
2020,8,15,36,NY,2208,3.35
2020,8,15,37,NC,1373,12.3
2020,8,15,38,ND,1109,17.5
2020,8,15,39,OH,921,9.42
2020,8,15,40,OK,1208,17.1
2020,8,15,41,OR,546,6.8
2020,8,15,42,PA,1004,6.54
2020,8,15,44,RI,1920,8.05
2020,8,15,45,SC,2056,17.8
2020,8,15,46,SD,1144,10.4
2020,8,15,47,TN,1886,23.1
2020,8,15,48,TX,1915,25
2020,8,15,49,UT,1448,11.5
2020,8,15,50,VT,242,1.26
2020,8,15,51,VA,1239,11
2020,8,15,53,WA,908,8.99
2020,8,15,54,WV,472,7.13
2020,8,15,55,WI,1195,13.1
2020,8,15,56,WY,558,5.28
2020,8,16,1,AL,2211,20.7
2020,8,16,2,AK,691,11.5
2020,8,16,4,AZ,2659,12.7
2020,8,16,5,AR,1745,15.5
2020,8,16,6,CA,1591,23.6
2020,8,16,8,CO,924,5.93
2020,8,16,9,CT,1428,2.31
2020,8,16,10,DE,1689,12.9
2020,8,16,11,DC,1873,9.45
2020,8,16,12,FL,2670,27
2020,8,16,13,GA,2074,26.9
2020,8,16,15,HI,354,15.6
2020,8,16,16,ID,1555,24
2020,8,16,17,IL,1642,13.7
2020,8,16,18,IN,1223,13.2
2020,8,16,19,IA,1662,16
2020,8,16,20,KS,1184,16.4
2020,8,16,21,KY,915,14.6
2020,8,16,22,LA,2969,20
2020,8,16,23,ME,310,1.34
2020,8,16,24,MD,1667,11.1
2020,8,16,25,MA,1793,5.29
2020,8,16,26,MI,1025,7.85
2020,8,16,27,MN,1156,10.8
2020,8,16,28,MS,2424,23.8
2020,8,16,29,MO,1115,20
2020,8,16,30,MT,538,10.7
2020,8,16,31,NE,1570,14.3
2020,8,16,32,NV,1993,23.6
2020,8,16,33,NH,514,1.65
2020,8,16,34,NJ,2109,4.29
2020,8,16,35,NM,1116,7.45
2020,8,16,36,NY,2212,3.42
2020,8,16,37,NC,1384,12.1
2020,8,16,38,ND,1127,18.6
2020,8,16,39,OH,926,9.09
2020,8,16,40,OK,1222,17.3
2020,8,16,41,OR,552,6.74
2020,8,16,42,PA,1008,6.43
2020,8,16,44,RI,1920,8.05
2020,8,16,45,SC,2068,16.8
2020,8,16,46,SD,1161,10.8
2020,8,16,47,TN,1913,22.7
2020,8,16,48,TX,1943,26.1
2020,8,16,49,UT,1455,11.2
2020,8,16,50,VT,243,1.28
2020,8,16,51,VA,1250,11
2020,8,16,53,WA,918,8.72
2020,8,16,54,WV,478,6.94
2020,8,16,55,WI,1206,13.3
2020,8,16,56,WY,568,5.83
2020,8,17,1,AL,2223,17.4
2020,8,17,2,AK,698,11.2
2020,8,17,4,AZ,2666,12.5
2020,8,17,5,AR,1759,14.4
2020,8,17,6,CA,1607,22
2020,8,17,8,CO,927,5.67
2020,8,17,9,CT,1438,2.8
2020,8,17,10,DE,1698,13.2
2020,8,17,11,DC,1881,9.43
2020,8,17,12,FL,2682,26
2020,8,17,13,GA,2089,26.3
2020,8,17,15,HI,367,15.9
2020,8,17,16,ID,1573,22.8
2020,8,17,17,IL,1657,14.2
2020,8,17,18,IN,1232,13.1
2020,8,17,19,IA,1674,16.6
2020,8,17,20,KS,1220,16.9
2020,8,17,21,KY,931,15.6
2020,8,17,22,LA,2982,20.1
2020,8,17,23,ME,312,1.57
2020,8,17,24,MD,1675,10.5
2020,8,17,25,MA,1797,5.24
2020,8,17,26,MI,1030,7.72
2020,8,17,27,MN,1166,10.7
2020,8,17,28,MS,2433,22.9
2020,8,17,29,MO,1138,20.9
2020,8,17,30,MT,544,10.4
2020,8,17,31,NE,1580,13.8
2020,8,17,32,NV,2014,23.2
2020,8,17,33,NH,515,1.72
2020,8,17,34,NJ,2112,4.38
2020,8,17,35,NM,1121,7.19
2020,8,17,36,NY,2214,3.37
2020,8,17,37,NC,1392,12.2
2020,8,17,38,ND,1135,17.5
2020,8,17,39,OH,933,8.96
2020,8,17,40,OK,1231,17.1
2020,8,17,41,OR,556,6.68
2020,8,17,42,PA,1013,6.04
2020,8,17,44,RI,1942,8.6
2020,8,17,45,SC,2077,16.1
2020,8,17,46,SD,1171,11.3
2020,8,17,47,TN,1929,22.5
2020,8,17,48,TX,1963,25.6
2020,8,17,49,UT,1464,10.9
2020,8,17,50,VT,245,1.49
2020,8,17,51,VA,1259,11.2
2020,8,17,53,WA,926,8.04
2020,8,17,54,WV,482,7
2020,8,17,55,WI,1216,13.2
2020,8,17,56,WY,576,7.13
2020,8,18,1,AL,2251,19
2020,8,18,2,AK,707,11.5
2020,8,18,4,AZ,2678,12.1
2020,8,18,5,AR,1772,14.6
2020,8,18,6,CA,1621,19.7
2020,8,18,8,CO,932,5.43
2020,8,18,9,CT,1438,2.29
2020,8,18,10,DE,1704,13.1
2020,8,18,11,DC,1888,8.68
2020,8,18,12,FL,2700,24.7
2020,8,18,13,GA,2116,25.2
2020,8,18,15,HI,376,16.1
2020,8,18,16,ID,1594,21.7
2020,8,18,17,IL,1671,14.5
2020,8,18,18,IN,1245,13.1
2020,8,18,19,IA,1686,16.7
2020,8,18,20,KS,1223,16.9
2020,8,18,21,KY,946,15.5
2020,8,18,22,LA,2995,18.5
2020,8,18,23,ME,313,1.73
2020,8,18,24,MD,1684,10.3
2020,8,18,25,MA,1800,4.88
2020,8,18,26,MI,1037,7.39
2020,8,18,27,MN,1172,10.7
2020,8,18,28,MS,2460,23.6
2020,8,18,29,MO,1152,20.5
2020,8,18,30,MT,549,9.92
2020,8,18,31,NE,1594,13.3
2020,8,18,32,NV,2037,23.9
2020,8,18,33,NH,516,1.64
2020,8,18,34,NJ,2116,4.2
2020,8,18,35,NM,1125,6.38
2020,8,18,36,NY,2217,3.37
2020,8,18,37,NC,1403,12.4
2020,8,18,38,ND,1153,16.8
2020,8,18,39,OH,940,8.67
2020,8,18,40,OK,1247,16.6
2020,8,18,41,OR,562,6.45
2020,8,18,42,PA,1018,5.83
2020,8,18,44,RI,1953,8.62
2020,8,18,45,SC,2091,15.4
2020,8,18,46,SD,1180,11.8
2020,8,18,47,TN,1945,22.6
2020,8,18,48,TX,1991,25.8
2020,8,18,49,UT,1475,10.9
2020,8,18,50,VT,245,1.33
2020,8,18,51,VA,1269,10.9
2020,8,18,53,WA,933,8.28
2020,8,18,54,WV,487,6.82
2020,8,18,55,WI,1228,13.2
2020,8,18,56,WY,581,7.08
2020,8,19,1,AL,2274,19.5
2020,8,19,2,AK,717,11.6
2020,8,19,4,AZ,2687,11.9
2020,8,19,5,AR,1797,14.7
2020,8,19,6,CA,1637,18.7
2020,8,19,8,CO,937,5.2
2020,8,19,9,CT,1439,2.44
2020,8,19,10,DE,1709,12.9
2020,8,19,11,DC,1892,8
2020,8,19,12,FL,2719,22
2020,8,19,13,GA,2140,23.6
2020,8,19,15,HI,395,16.7
2020,8,19,16,ID,1613,20.4
2020,8,19,17,IL,1688,14.9
2020,8,19,18,IN,1252,12.7
2020,8,19,19,IA,1697,16.2
2020,8,19,20,KS,1247,16.5
2020,8,19,21,KY,962,14.1
2020,8,19,22,LA,3012,17.3
2020,8,19,23,ME,315,1.74
2020,8,19,24,MD,1691,10.1
2020,8,19,25,MA,1805,5.01
2020,8,19,26,MI,1044,7.74
2020,8,19,27,MN,1182,10.9
2020,8,19,28,MS,2505,24.9
2020,8,19,29,MO,1169,19.6
2020,8,19,30,MT,559,9.14
2020,8,19,31,NE,1605,13.3
2020,8,19,32,NV,2049,23.2
2020,8,19,33,NH,517,1.57
2020,8,19,34,NJ,2119,3.99
2020,8,19,35,NM,1133,6.36
2020,8,19,36,NY,2220,3.31
2020,8,19,37,NC,1416,12.4
2020,8,19,38,ND,1177,18.7
2020,8,19,39,OH,949,8.11
2020,8,19,40,OK,1262,16.4
2020,8,19,41,OR,566,6.29
2020,8,19,42,PA,1023,5.56
2020,8,19,44,RI,1963,8.98
2020,8,19,45,SC,2106,15.1
2020,8,19,46,SD,1194,12.1
2020,8,19,47,TN,1974,23.7
2020,8,19,48,TX,2009,25
2020,8,19,49,UT,1486,11
2020,8,19,50,VT,246,1.26
2020,8,19,51,VA,1277,10.9
2020,8,19,53,WA,940,8.3
2020,8,19,54,WV,491,6.32
2020,8,19,55,WI,1240,13.5
2020,8,19,56,WY,593,8.49
2020,8,20,1,AL,2293,20.1
2020,8,20,2,AK,729,11.4
2020,8,20,4,AZ,2697,10.7
2020,8,20,5,AR,1815,14.2
2020,8,20,6,CA,1654,18.1
2020,8,20,8,CO,943,5.07
2020,8,20,9,CT,1443,2.6
2020,8,20,10,DE,1717,11
2020,8,20,11,DC,1900,7.79
2020,8,20,12,FL,2740,20.9
2020,8,20,13,GA,2169,24.6
2020,8,20,15,HI,411,15.5
2020,8,20,16,ID,1637,19.5
2020,8,20,17,IL,1704,15
2020,8,20,18,IN,1266,12.4
2020,8,20,19,IA,1728,17.5
2020,8,20,20,KS,1251,16.5
2020,8,20,21,KY,978,14.1
2020,8,20,22,LA,3032,16.6
2020,8,20,23,ME,316,1.73
2020,8,20,24,MD,1700,9.58
2020,8,20,25,MA,1810,4.78
2020,8,20,26,MI,1049,6.88
2020,8,20,27,MN,1194,10.9
2020,8,20,28,MS,2535,26.2
2020,8,20,29,MO,1187,18.5
2020,8,20,30,MT,570,8.89
2020,8,20,31,NE,1621,12.5
2020,8,20,32,NV,2068,22.7
2020,8,20,33,NH,518,1.36
2020,8,20,34,NJ,2121,3.09
2020,8,20,35,NM,1142,6.57
2020,8,20,36,NY,2223,3.21
2020,8,20,37,NC,1434,12.8
2020,8,20,38,ND,1213,20.1
2020,8,20,39,OH,958,8.04
2020,8,20,40,OK,1280,16.5
2020,8,20,41,OR,573,6.3
2020,8,20,42,PA,1029,5.34
2020,8,20,44,RI,1970,8.51
2020,8,20,45,SC,2123,15
2020,8,20,46,SD,1208,12.8
2020,8,20,47,TN,1995,22.5
2020,8,20,48,TX,2028,24.2
2020,8,20,49,UT,1500,11.4
2020,8,20,50,VT,246,1.21
2020,8,20,51,VA,1287,10.5
2020,8,20,53,WA,949,7.86
2020,8,20,54,WV,501,6.62
2020,8,20,55,WI,1255,13
2020,8,20,56,WY,599,8.61
2020,8,21,1,AL,2318,21.3
2020,8,21,2,AK,738,10.4
2020,8,21,4,AZ,2705,10
2020,8,21,5,AR,1844,15.4
2020,8,21,6,CA,1670,16.9
2020,8,21,8,CO,949,5.14
2020,8,21,9,CT,1445,2.49
2020,8,21,10,DE,1722,6.31
2020,8,21,11,DC,1908,7.1
2020,8,21,12,FL,2762,20
2020,8,21,13,GA,2196,24
2020,8,21,15,HI,427,15.4
2020,8,21,16,ID,1651,17.6
2020,8,21,17,IL,1721,15
2020,8,21,18,IN,1282,12.3
2020,8,21,19,IA,1754,18.4
2020,8,21,20,KS,1284,15.5
2020,8,21,21,KY,995,14.1
2020,8,21,22,LA,3052,15.4
2020,8,21,23,ME,319,1.81
2020,8,21,24,MD,1711,9.53
2020,8,21,25,MA,1817,5.16
2020,8,21,26,MI,1050,5.74
2020,8,21,27,MN,1209,11.2
2020,8,21,28,MS,2564,25.9
2020,8,21,29,MO,1208,18.4
2020,8,21,30,MT,584,9.02
2020,8,21,31,NE,1635,12.1
2020,8,21,32,NV,2096,22.1
2020,8,21,33,NH,520,1.12
2020,8,21,34,NJ,2124,2.64
2020,8,21,35,NM,1149,6.37
2020,8,21,36,NY,2227,3.2
2020,8,21,37,NC,1453,13.3
2020,8,21,38,ND,1244,21.6
2020,8,21,39,OH,967,7.93
2020,8,21,40,OK,1308,17.5
2020,8,21,41,OR,579,6.17
2020,8,21,42,PA,1035,5.23
2020,8,21,44,RI,1984,9.26
2020,8,21,45,SC,2144,15.4
2020,8,21,46,SD,1230,13.9
2020,8,21,47,TN,2020,21.9
2020,8,21,48,TX,2047,22.5
2020,8,21,49,UT,1516,11.4
2020,8,21,50,VT,247,0.916
2020,8,21,51,VA,1299,10.1
2020,8,21,53,WA,956,7.89
2020,8,21,54,WV,506,6.31
2020,8,21,55,WI,1269,12.6
2020,8,21,56,WY,609,8.42
2020,8,22,1,AL,2336,20.3
2020,8,22,2,AK,751,10.5
2020,8,22,4,AZ,2719,10.3
2020,8,22,5,AR,1862,19.9
2020,8,22,6,CA,1684,15.7
2020,8,22,8,CO,954,5.14
2020,8,22,9,CT,1445,2.49
2020,8,22,10,DE,1728,6.34
2020,8,22,11,DC,1918,7.59
2020,8,22,12,FL,2782,18.6
2020,8,22,13,GA,2221,23.5
2020,8,22,15,HI,447,15.4
2020,8,22,16,ID,1668,17.5
2020,8,22,17,IL,1740,15.7
2020,8,22,18,IN,1297,12.2
2020,8,22,19,IA,1775,17.8
2020,8,22,20,KS,1289,15.9
2020,8,22,21,KY,1012,14.5
2020,8,22,22,LA,3052,15.4
2020,8,22,23,ME,321,1.84
2020,8,22,24,MD,1721,8.99
2020,8,22,25,MA,1819,4.48
2020,8,22,26,MI,1063,6.17
2020,8,22,27,MN,1222,11.3
2020,8,22,28,MS,2596,26.5
2020,8,22,29,MO,1229,18.6
2020,8,22,30,MT,598,9.74
2020,8,22,31,NE,1643,11.4
2020,8,22,32,NV,2115,20.9
2020,8,22,33,NH,522,1.18
2020,8,22,34,NJ,2130,3.05
2020,8,22,35,NM,1159,6.81
2020,8,22,36,NY,2230,3.13
2020,8,22,37,NC,1468,13.6
2020,8,22,38,ND,1278,24.2
2020,8,22,39,OH,977,7.93
2020,8,22,40,OK,1329,17.3
2020,8,22,41,OR,586,5.73
2020,8,22,42,PA,1040,5.17
2020,8,22,44,RI,1984,9.26
2020,8,22,45,SC,2162,15
2020,8,22,46,SD,1259,16.4
2020,8,22,47,TN,2041,22.2
2020,8,22,48,TX,2066,21.6
2020,8,22,49,UT,1527,11.3
2020,8,22,50,VT,249,1.01
2020,8,22,51,VA,1313,10.6
2020,8,22,53,WA,963,7.91
2020,8,22,54,WV,513,5.8
2020,8,22,55,WI,1284,12.7
2020,8,22,56,WY,612,7.8
2020,8,23,1,AL,2347,19.3
2020,8,23,2,AK,759,9.73
2020,8,23,4,AZ,2722,8.96
2020,8,23,5,AR,1875,18.5
2020,8,23,6,CA,1696,15
2020,8,23,8,CO,963,5.59
2020,8,23,9,CT,1445,2.49
2020,8,23,10,DE,1735,6.51
2020,8,23,11,DC,1926,7.49
2020,8,23,12,FL,2796,18.1
2020,8,23,13,GA,2236,23.2
2020,8,23,15,HI,465,15.7
2020,8,23,16,ID,1677,17.4
2020,8,23,17,IL,1754,16
2020,8,23,18,IN,1306,12
2020,8,23,19,IA,1789,18.1
2020,8,23,20,KS,1295,15.8
2020,8,23,21,KY,1016,14.4
2020,8,23,22,LA,3078,15.5
2020,8,23,23,ME,322,1.77
2020,8,23,24,MD,1730,9.09
2020,8,23,25,MA,1819,3.66
2020,8,23,26,MI,1070,6.51
2020,8,23,27,MN,1235,11.2
2020,8,23,28,MS,2617,27.6
2020,8,23,29,MO,1243,18.2
2020,8,23,30,MT,603,9.26
2020,8,23,31,NE,1649,11.2
2020,8,23,32,NV,2132,20
2020,8,23,33,NH,523,1.25
2020,8,23,34,NJ,2131,3.26
2020,8,23,35,NM,1163,6.73
2020,8,23,36,NY,2233,3.11
2020,8,23,37,NC,1482,14
2020,8,23,38,ND,1296,24.2
2020,8,23,39,OH,982,7.96
2020,8,23,40,OK,1344,17.4
2020,8,23,41,OR,591,5.68
2020,8,23,42,PA,1044,5.14
2020,8,23,44,RI,1984,9.26
2020,8,23,45,SC,2175,15.2
2020,8,23,46,SD,1275,16.2
2020,8,23,47,TN,2065,21.7
2020,8,23,48,TX,2077,19.1
2020,8,23,49,UT,1532,11
2020,8,23,50,VT,250,0.962
2020,8,23,51,VA,1323,10.5
2020,8,23,53,WA,968,7.22
2020,8,23,54,WV,517,5.64
2020,8,23,55,WI,1292,12.2
2020,8,23,56,WY,618,7.23
2020,8,24,1,AL,2380,22.5
2020,8,24,2,AK,769,10.1
2020,8,24,4,AZ,2726,8.62
2020,8,24,5,AR,1885,18.1
2020,8,24,6,CA,1711,14.9
2020,8,24,8,CO,967,5.73
2020,8,24,9,CT,1459,2.98
2020,8,24,10,DE,1740,5.96
2020,8,24,11,DC,1933,7.41
2020,8,24,12,FL,2807,17.8
2020,8,24,13,GA,2257,23.9
2020,8,24,15,HI,476,15.7
2020,8,24,16,ID,1693,17.2
2020,8,24,17,IL,1768,15.9
2020,8,24,18,IN,1331,14.2
2020,8,24,19,IA,1805,18.6
2020,8,24,20,KS,1339,17
2020,8,24,21,KY,1031,14.2
2020,8,24,22,LA,3091,15.7
2020,8,24,23,ME,324,1.69
2020,8,24,24,MD,1740,9.2
2020,8,24,25,MA,1828,4.52
2020,8,24,26,MI,1080,7.07
2020,8,24,27,MN,1247,11.6
2020,8,24,28,MS,2634,28.8
2020,8,24,29,MO,1257,17.1
2020,8,24,30,MT,609,9.36
2020,8,24,31,NE,1657,11
2020,8,24,32,NV,2145,18.8
2020,8,24,33,NH,525,1.37
2020,8,24,34,NJ,2134,3.12
2020,8,24,35,NM,1167,6.6
2020,8,24,36,NY,2235,3.11
2020,8,24,37,NC,1496,15
2020,8,24,38,ND,1313,25.4
2020,8,24,39,OH,989,8.05
2020,8,24,40,OK,1353,17.4
2020,8,24,41,OR,597,5.8
2020,8,24,42,PA,1049,5.09
2020,8,24,44,RI,2011,9.84
2020,8,24,45,SC,2186,15.5
2020,8,24,46,SD,1291,17.2
2020,8,24,47,TN,2075,20.8
2020,8,24,48,TX,2096,19
2020,8,24,49,UT,1542,11.2
2020,8,24,50,VT,251,0.893
2020,8,24,51,VA,1331,10.4
2020,8,24,53,WA,976,7.1
2020,8,24,54,WV,520,5.42
2020,8,24,55,WI,1301,12.2
2020,8,24,56,WY,623,6.71
2020,8,25,1,AL,2391,20
2020,8,25,2,AK,768,8.71
2020,8,25,4,AZ,2738,8.56
2020,8,25,5,AR,1901,18.4
2020,8,25,6,CA,1727,15.1
2020,8,25,8,CO,975,6.21
2020,8,25,9,CT,1460,3.15
2020,8,25,10,DE,1742,5.41
2020,8,25,11,DC,1939,7.27
2020,8,25,12,FL,2819,17
2020,8,25,13,GA,2278,23.1
2020,8,25,15,HI,492,16.5
2020,8,25,16,ID,1715,17.3
2020,8,25,17,IL,1782,15.8
2020,8,25,18,IN,1344,14.1
2020,8,25,19,IA,1826,19.9
2020,8,25,20,KS,1342,17
2020,8,25,21,KY,1047,14.5
2020,8,25,22,LA,3103,15.4
2020,8,25,23,ME,325,1.65
2020,8,25,24,MD,1746,8.92
2020,8,25,25,MA,1834,4.89
2020,8,25,26,MI,1089,7.46
2020,8,25,27,MN,1255,11.8
2020,8,25,28,MS,2661,28.8
2020,8,25,29,MO,1273,17.4
2020,8,25,30,MT,622,10.5
2020,8,25,31,NE,1674,11.5
2020,8,25,32,NV,2159,17.5
2020,8,25,33,NH,526,1.4
2020,8,25,34,NJ,2137,3.08
2020,8,25,35,NM,1170,6.51
2020,8,25,36,NY,2239,3.08
2020,8,25,37,NC,1508,15
2020,8,25,38,ND,1343,27.1
2020,8,25,39,OH,997,8.03
2020,8,25,40,OK,1369,17.5
2020,8,25,41,OR,602,5.84
2020,8,25,42,PA,1053,5.04
2020,8,25,44,RI,2017,9.17
2020,8,25,45,SC,2204,16.1
2020,8,25,46,SD,1307,18
2020,8,25,47,TN,2087,20.3
2020,8,25,48,TX,2117,18
2020,8,25,49,UT,1556,11.5
2020,8,25,50,VT,252,0.962
2020,8,25,51,VA,1343,10.6
2020,8,25,53,WA,980,6.76
2020,8,25,54,WV,524,5.29
2020,8,25,55,WI,1313,12.1
2020,8,25,56,WY,628,6.76
2020,8,26,1,AL,2432,22.7
2020,8,26,2,AK,775,8.32
2020,8,26,4,AZ,2741,7.71
2020,8,26,5,AR,1923,18
2020,8,26,6,CA,1740,14.8
2020,8,26,8,CO,978,5.96
2020,8,26,9,CT,1465,3.63
2020,8,26,10,DE,1744,5.03
2020,8,26,11,DC,1944,7.45
2020,8,26,12,FL,2834,16.4
2020,8,26,13,GA,2303,23.2
2020,8,26,15,HI,511,16.6
2020,8,26,16,ID,1733,17.1
2020,8,26,17,IL,1798,15.8
2020,8,26,18,IN,1358,15.1
2020,8,26,19,IA,1866,24.1
2020,8,26,20,KS,1392,20.7
2020,8,26,21,KY,1064,14.7
2020,8,26,22,LA,3133,17.3
2020,8,26,23,ME,327,1.65
2020,8,26,24,MD,1753,8.93
2020,8,26,25,MA,1839,4.85
2020,8,26,26,MI,1098,7.74
2020,8,26,27,MN,1264,11.7
2020,8,26,28,MS,2692,26.7
2020,8,26,29,MO,1295,18
2020,8,26,30,MT,637,11.1
2020,8,26,31,NE,1692,12.5
2020,8,26,32,NV,2167,16.7
2020,8,26,33,NH,527,1.29
2020,8,26,34,NJ,2140,2.94
2020,8,26,35,NM,1179,6.7
2020,8,26,36,NY,2242,3.04
2020,8,26,37,NC,1523,15.3
2020,8,26,38,ND,1374,28.1
2020,8,26,39,OH,1006,8.19
2020,8,26,40,OK,1386,17.7
2020,8,26,41,OR,606,5.72
2020,8,26,42,PA,1057,4.88
2020,8,26,44,RI,2025,8.89
2020,8,26,45,SC,2216,15.8
2020,8,26,46,SD,1340,20.8
2020,8,26,47,TN,2114,20.1
2020,8,26,48,TX,2138,18.3
2020,8,26,49,UT,1569,11.8
2020,8,26,50,VT,253,1.01
2020,8,26,51,VA,1353,10.8
2020,8,26,53,WA,988,6.78
2020,8,26,54,WV,532,5.89
2020,8,26,55,WI,1326,12.3
2020,8,26,56,WY,637,6.27
2020,8,27,1,AL,2468,25
2020,8,27,2,AK,786,8.24
2020,8,27,4,AZ,2750,7.59
2020,8,27,5,AR,1947,18.8
2020,8,27,6,CA,1754,14.3
2020,8,27,8,CO,985,6.01
2020,8,27,9,CT,1468,3.68
2020,8,27,10,DE,1743,3.79
2020,8,27,11,DC,1955,7.79
2020,8,27,12,FL,2849,15.6
2020,8,27,13,GA,2327,22.5
2020,8,27,15,HI,533,17.4
2020,8,27,16,ID,1753,16.6
2020,8,27,17,IL,1812,15.5
2020,8,27,18,IN,1375,15.5
2020,8,27,19,IA,1949,31.5
2020,8,27,20,KS,1397,20.9
2020,8,27,21,KY,1082,14.8
2020,8,27,22,LA,3148,16.5
2020,8,27,23,ME,328,1.72
2020,8,27,24,MD,1763,8.92
2020,8,27,25,MA,1844,4.97
2020,8,27,26,MI,1106,8.18
2020,8,27,27,MN,1284,12.9
2020,8,27,28,MS,2711,25.2
2020,8,27,29,MO,1317,18.5
2020,8,27,30,MT,651,11.6
2020,8,27,31,NE,1711,12.9
2020,8,27,32,NV,2186,16.8
2020,8,27,33,NH,529,1.51
2020,8,27,34,NJ,2144,3.28
2020,8,27,35,NM,1188,6.6
2020,8,27,36,NY,2246,3.18
2020,8,27,37,NC,1542,15.4
2020,8,27,38,ND,1418,29.2
2020,8,27,39,OH,1017,8.34
2020,8,27,40,OK,1404,17.6
2020,8,27,41,OR,611,5.42
2020,8,27,42,PA,1062,4.71
2020,8,27,44,RI,2038,9.68
2020,8,27,45,SC,2226,14.6
2020,8,27,46,SD,1378,24.3
2020,8,27,47,TN,2141,20.8
2020,8,27,48,TX,2151,17.6
2020,8,27,49,UT,1580,11.4
2020,8,27,50,VT,254,1.12
2020,8,27,51,VA,1366,11.2
2020,8,27,53,WA,995,6.51
2020,8,27,54,WV,538,5.19
2020,8,27,55,WI,1342,12.4
2020,8,27,56,WY,643,6.27
2020,8,28,1,AL,2492,24.9
2020,8,28,2,AK,803,9.24
2020,8,28,4,AZ,2757,7.4
2020,8,28,5,AR,1974,18.6
2020,8,28,6,CA,1768,13.9
2020,8,28,8,CO,993,6.2
2020,8,28,9,CT,1472,3.91
2020,8,28,10,DE,1754,4.59
2020,8,28,11,DC,1963,7.73
2020,8,28,12,FL,2867,15
2020,8,28,13,GA,2348,21.7
2020,8,28,15,HI,551,17.7
2020,8,28,16,ID,1771,17.1
2020,8,28,17,IL,1831,15.7
2020,8,28,18,IN,1387,15
2020,8,28,19,IA,1991,33.9
2020,8,28,20,KS,1435,21.6
2020,8,28,21,KY,1095,14.4
2020,8,28,22,LA,3161,15.6
