year,month,day,statefips,State,RevenueChange
2020,3,18,46,SD,-0.00329
2020,3,18,47,TN,-0.182
2020,3,18,48,TX,-0.142
2020,3,18,49,UT,-0.0821
2020,3,18,50,VT,-0.235
2020,3,18,51,VA,-0.203
2020,3,18,53,WA,-0.193
2020,3,18,54,WV,-0.149
2020,3,18,55,WI,-0.179
2020,3,18,56,WY,-0.0445
2020,3,19,1,AL,-0.184
2020,3,19,2,AK,-0.206
2020,3,19,4,AZ,-0.157
2020,3,19,5,AR,-0.137
2020,3,19,6,CA,-0.258
2020,3,19,8,CO,-0.127
2020,3,19,9,CT,-0.196
2020,3,19,10,DE,-0.214
2020,3,19,11,DC,-0.421
2020,3,19,12,FL,-0.18
2020,3,19,13,GA,-0.181
2020,3,19,15,HI,-0.308
2020,3,19,16,ID,-0.114
2020,3,19,17,IL,-0.236
2020,3,19,18,IN,-0.171
2020,3,19,19,IA,-0.179
2020,3,19,20,KS,-0.126
2020,3,19,21,KY,-0.169
2020,3,19,22,LA,-0.245
2020,3,19,23,ME,-0.362
2020,3,19,24,MD,-0.24
2020,3,19,25,MA,-0.272
2020,3,19,26,MI,-0.181
2020,3,19,27,MN,-0.11
2020,3,19,28,MS,-0.21
2020,3,19,29,MO,-0.176
2020,3,19,30,MT,-0.181
2020,3,19,31,NE,-0.145
2020,3,19,32,NV,-0.279
2020,3,19,33,NH,-0.239
2020,3,19,34,NJ,-0.245
2020,3,19,35,NM,-0.159
2020,3,19,36,NY,-0.285
2020,3,19,37,NC,-0.184
2020,3,19,38,ND,-0.0724
2020,3,19,39,OH,-0.154
2020,3,19,40,OK,-0.18
2020,3,19,41,OR,-0.0923
2020,3,19,42,PA,-0.219
2020,3,19,44,RI,-0.258
2020,3,19,45,SC,-0.172
2020,3,19,46,SD,-0.0429
2020,3,19,47,TN,-0.191
2020,3,19,48,TX,-0.169
2020,3,19,49,UT,-0.0995
2020,3,19,50,VT,-0.277
2020,3,19,51,VA,-0.223
2020,3,19,53,WA,-0.216
2020,3,19,54,WV,-0.164
2020,3,19,55,WI,-0.208
2020,3,19,56,WY,-0.0873
2020,3,20,1,AL,-0.229
2020,3,20,2,AK,-0.24
2020,3,20,4,AZ,-0.195
2020,3,20,5,AR,-0.17
2020,3,20,6,CA,-0.308
2020,3,20,8,CO,-0.239
2020,3,20,9,CT,-0.226
2020,3,20,10,DE,-0.223
2020,3,20,11,DC,-0.458
2020,3,20,12,FL,-0.213
2020,3,20,13,GA,-0.217
2020,3,20,15,HI,-0.361
2020,3,20,16,ID,-0.141
2020,3,20,17,IL,-0.27
2020,3,20,18,IN,-0.209
2020,3,20,19,IA,-0.221
2020,3,20,20,KS,-0.158
2020,3,20,21,KY,-0.208
2020,3,20,22,LA,-0.297
2020,3,20,23,ME,-0.408
2020,3,20,24,MD,-0.277
2020,3,20,25,MA,-0.31
2020,3,20,26,MI,-0.224
2020,3,20,27,MN,-0.142
2020,3,20,28,MS,-0.243
2020,3,20,29,MO,-0.222
2020,3,20,30,MT,-0.206
2020,3,20,31,NE,-0.188
2020,3,20,32,NV,-0.34
2020,3,20,33,NH,-0.273
2020,3,20,34,NJ,-0.286
2020,3,20,35,NM,-0.208
2020,3,20,36,NY,-0.323
2020,3,20,37,NC,-0.221
2020,3,20,38,ND,-0.13
2020,3,20,39,OH,-0.194
2020,3,20,40,OK,-0.24
2020,3,20,41,OR,-0.12
2020,3,20,42,PA,-0.263
2020,3,20,44,RI,-0.31
2020,3,20,45,SC,-0.215
2020,3,20,46,SD,-0.14
2020,3,20,47,TN,-0.233
2020,3,20,48,TX,-0.215
2020,3,20,49,UT,-0.148
2020,3,20,50,VT,-0.33
2020,3,20,51,VA,-0.262
2020,3,20,53,WA,-0.244
2020,3,20,54,WV,-0.22
2020,3,20,55,WI,-0.256
2020,3,20,56,WY,-0.193
2020,3,21,1,AL,-0.278
2020,3,21,2,AK,-0.276
2020,3,21,4,AZ,-0.227
2020,3,21,5,AR,-0.19
2020,3,21,6,CA,-0.357
2020,3,21,8,CO,-0.294
2020,3,21,9,CT,-0.259
2020,3,21,10,DE,-0.239
2020,3,21,11,DC,-0.496
2020,3,21,12,FL,-0.248
2020,3,21,13,GA,-0.247
2020,3,21,15,HI,-0.416
2020,3,21,16,ID,-0.168
2020,3,21,17,IL,-0.316
2020,3,21,18,IN,-0.247
2020,3,21,19,IA,-0.26
2020,3,21,20,KS,-0.189
2020,3,21,21,KY,-0.248
2020,3,21,22,LA,-0.351
2020,3,21,23,ME,-0.456
2020,3,21,24,MD,-0.302
2020,3,21,25,MA,-0.347
2020,3,21,26,MI,-0.269
2020,3,21,27,MN,-0.193
2020,3,21,28,MS,-0.28
2020,3,21,29,MO,-0.253
2020,3,21,30,MT,-0.236
2020,3,21,31,NE,-0.229
2020,3,21,32,NV,-0.4
2020,3,21,33,NH,-0.316
2020,3,21,34,NJ,-0.328
2020,3,21,35,NM,-0.249
2020,3,21,36,NY,-0.363
2020,3,21,37,NC,-0.259
2020,3,21,38,ND,-0.224
2020,3,21,39,OH,-0.231
2020,3,21,40,OK,-0.273
2020,3,21,41,OR,-0.142
2020,3,21,42,PA,-0.312
2020,3,21,44,RI,-0.363
2020,3,21,45,SC,-0.252
2020,3,21,46,SD,-0.219
2020,3,21,47,TN,-0.264
2020,3,21,48,TX,-0.256
2020,3,21,49,UT,-0.182
2020,3,21,50,VT,-0.359
2020,3,21,51,VA,-0.294
2020,3,21,53,WA,-0.279
2020,3,21,54,WV,-0.254
2020,3,21,55,WI,-0.297
2020,3,21,56,WY,-0.266
2020,3,22,1,AL,-0.293
2020,3,22,2,AK,-0.289
2020,3,22,4,AZ,-0.244
2020,3,22,5,AR,-0.181
2020,3,22,6,CA,-0.381
2020,3,22,8,CO,-0.309
2020,3,22,9,CT,-0.281
2020,3,22,10,DE,-0.243
2020,3,22,11,DC,-0.512
2020,3,22,12,FL,-0.268
2020,3,22,13,GA,-0.255
2020,3,22,15,HI,-0.454
2020,3,22,16,ID,-0.171
2020,3,22,17,IL,-0.351
2020,3,22,18,IN,-0.266
2020,3,22,19,IA,-0.279
2020,3,22,20,KS,-0.183
2020,3,22,21,KY,-0.261
2020,3,22,22,LA,-0.371
2020,3,22,23,ME,-0.457
2020,3,22,24,MD,-0.319
2020,3,22,25,MA,-0.36
2020,3,22,26,MI,-0.292
2020,3,22,27,MN,-0.216
2020,3,22,28,MS,-0.297
2020,3,22,29,MO,-0.262
2020,3,22,30,MT,-0.246
2020,3,22,31,NE,-0.238
2020,3,22,32,NV,-0.433
2020,3,22,33,NH,-0.297
2020,3,22,34,NJ,-0.348
2020,3,22,35,NM,-0.256
2020,3,22,36,NY,-0.385
2020,3,22,37,NC,-0.274
2020,3,22,38,ND,-0.236
2020,3,22,39,OH,-0.245
2020,3,22,40,OK,-0.277
2020,3,22,41,OR,-0.151
2020,3,22,42,PA,-0.333
2020,3,22,44,RI,-0.393
2020,3,22,45,SC,-0.268
2020,3,22,46,SD,-0.244
2020,3,22,47,TN,-0.28
2020,3,22,48,TX,-0.277
2020,3,22,49,UT,-0.197
2020,3,22,50,VT,-0.372
2020,3,22,51,VA,-0.304
2020,3,22,53,WA,-0.297
2020,3,22,54,WV,-0.25
2020,3,22,55,WI,-0.319
2020,3,22,56,WY,-0.28
2020,3,23,1,AL,-0.335
2020,3,23,2,AK,-0.339
2020,3,23,4,AZ,-0.274
2020,3,23,5,AR,-0.206
2020,3,23,6,CA,-0.422
2020,3,23,8,CO,-0.321
2020,3,23,9,CT,-0.332
2020,3,23,10,DE,-0.26
2020,3,23,11,DC,-0.549
2020,3,23,12,FL,-0.306
2020,3,23,13,GA,-0.28
2020,3,23,15,HI,-0.496
2020,3,23,16,ID,-0.183
2020,3,23,17,IL,-0.402
2020,3,23,18,IN,-0.292
2020,3,23,19,IA,-0.311
2020,3,23,20,KS,-0.203
2020,3,23,21,KY,-0.285
2020,3,23,22,LA,-0.403
2020,3,23,23,ME,-0.486
2020,3,23,24,MD,-0.349
2020,3,23,25,MA,-0.383
2020,3,23,26,MI,-0.313
2020,3,23,27,MN,-0.267
2020,3,23,28,MS,-0.329
2020,3,23,29,MO,-0.29
2020,3,23,30,MT,-0.264
2020,3,23,31,NE,-0.267
2020,3,23,32,NV,-0.483
2020,3,23,33,NH,-0.308
2020,3,23,34,NJ,-0.409
2020,3,23,35,NM,-0.272
2020,3,23,36,NY,-0.448
2020,3,23,37,NC,-0.31
2020,3,23,38,ND,-0.287
2020,3,23,39,OH,-0.273
2020,3,23,40,OK,-0.296
2020,3,23,41,OR,-0.188
2020,3,23,42,PA,-0.405
2020,3,23,44,RI,-0.424
2020,3,23,45,SC,-0.305
2020,3,23,46,SD,-0.262
2020,3,23,47,TN,-0.305
2020,3,23,48,TX,-0.309
2020,3,23,49,UT,-0.216
2020,3,23,50,VT,-0.376
2020,3,23,51,VA,-0.327
2020,3,23,53,WA,-0.333
2020,3,23,54,WV,-0.288
2020,3,23,55,WI,-0.34
2020,3,23,56,WY,-0.299
2020,3,24,1,AL,-0.369
2020,3,24,2,AK,-0.398
2020,3,24,4,AZ,-0.308
2020,3,24,5,AR,-0.241
2020,3,24,6,CA,-0.456
2020,3,24,8,CO,-0.34
2020,3,24,9,CT,-0.356
2020,3,24,10,DE,-0.288
2020,3,24,11,DC,-0.57
2020,3,24,12,FL,-0.347
2020,3,24,13,GA,-0.313
2020,3,24,15,HI,-0.541
2020,3,24,16,ID,-0.203
2020,3,24,17,IL,-0.434
2020,3,24,18,IN,-0.311
2020,3,24,19,IA,-0.337
2020,3,24,20,KS,-0.237
2020,3,24,21,KY,-0.323
2020,3,24,22,LA,-0.447
2020,3,24,23,ME,-0.508
2020,3,24,24,MD,-0.368
2020,3,24,25,MA,-0.413
2020,3,24,26,MI,-0.36
2020,3,24,27,MN,-0.299
2020,3,24,28,MS,-0.363
2020,3,24,29,MO,-0.33
2020,3,24,30,MT,-0.286
2020,3,24,31,NE,-0.284
2020,3,24,32,NV,-0.514
2020,3,24,33,NH,-0.335
2020,3,24,34,NJ,-0.441
2020,3,24,35,NM,-0.328
2020,3,24,36,NY,-0.481
2020,3,24,37,NC,-0.335
2020,3,24,38,ND,-0.316
2020,3,24,39,OH,-0.317
2020,3,24,40,OK,-0.312
2020,3,24,41,OR,-0.23
2020,3,24,42,PA,-0.448
2020,3,24,44,RI,-0.443
2020,3,24,45,SC,-0.34
2020,3,24,46,SD,-0.288
2020,3,24,47,TN,-0.339
2020,3,24,48,TX,-0.331
2020,3,24,49,UT,-0.232
2020,3,24,50,VT,-0.401
2020,3,24,51,VA,-0.351
2020,3,24,53,WA,-0.354
2020,3,24,54,WV,-0.324
2020,3,24,55,WI,-0.367
2020,3,24,56,WY,-0.336
2020,3,25,1,AL,-0.409
2020,3,25,2,AK,-0.441
2020,3,25,4,AZ,-0.334
2020,3,25,5,AR,-0.283
2020,3,25,6,CA,-0.487
2020,3,25,8,CO,-0.372
2020,3,25,9,CT,-0.404
2020,3,25,10,DE,-0.328
2020,3,25,11,DC,-0.588
2020,3,25,12,FL,-0.389
2020,3,25,13,GA,-0.35
2020,3,25,15,HI,-0.567
2020,3,25,16,ID,-0.227
2020,3,25,17,IL,-0.468
2020,3,25,18,IN,-0.361
2020,3,25,19,IA,-0.37
2020,3,25,20,KS,-0.286
2020,3,25,21,KY,-0.372
2020,3,25,22,LA,-0.494
2020,3,25,23,ME,-0.531
2020,3,25,24,MD,-0.408
2020,3,25,25,MA,-0.452
2020,3,25,26,MI,-0.41
2020,3,25,27,MN,-0.325
2020,3,25,28,MS,-0.396
2020,3,25,29,MO,-0.371
2020,3,25,30,MT,-0.319
2020,3,25,31,NE,-0.326
2020,3,25,32,NV,-0.545
2020,3,25,33,NH,-0.358
2020,3,25,34,NJ,-0.473
2020,3,25,35,NM,-0.372
2020,3,25,36,NY,-0.514
2020,3,25,37,NC,-0.353
2020,3,25,38,ND,-0.342
2020,3,25,39,OH,-0.374
2020,3,25,40,OK,-0.336
2020,3,25,41,OR,-0.277
2020,3,25,42,PA,-0.479
2020,3,25,44,RI,-0.467
2020,3,25,45,SC,-0.365
2020,3,25,46,SD,-0.335
2020,3,25,47,TN,-0.376
2020,3,25,48,TX,-0.374
2020,3,25,49,UT,-0.248
2020,3,25,50,VT,-0.399
2020,3,25,51,VA,-0.375
2020,3,25,53,WA,-0.387
2020,3,25,54,WV,-0.37
2020,3,25,55,WI,-0.404
2020,3,25,56,WY,-0.394
2020,3,26,1,AL,-0.42
2020,3,26,2,AK,-0.472
2020,3,26,4,AZ,-0.347
2020,3,26,5,AR,-0.311
2020,3,26,6,CA,-0.503
2020,3,26,8,CO,-0.37
2020,3,26,9,CT,-0.427
2020,3,26,10,DE,-0.359
2020,3,26,11,DC,-0.608
2020,3,26,12,FL,-0.414
2020,3,26,13,GA,-0.373
2020,3,26,15,HI,-0.609
2020,3,26,16,ID,-0.26
2020,3,26,17,IL,-0.487
2020,3,26,18,IN,-0.385
2020,3,26,19,IA,-0.375
2020,3,26,20,KS,-0.301
2020,3,26,21,KY,-0.386
2020,3,26,22,LA,-0.518
2020,3,26,23,ME,-0.559
2020,3,26,24,MD,-0.431
2020,3,26,25,MA,-0.469
2020,3,26,26,MI,-0.452
2020,3,26,27,MN,-0.33
2020,3,26,28,MS,-0.396
2020,3,26,29,MO,-0.389
2020,3,26,30,MT,-0.309
2020,3,26,31,NE,-0.305
2020,3,26,32,NV,-0.555
2020,3,26,33,NH,-0.348
2020,3,26,34,NJ,-0.498
2020,3,26,35,NM,-0.406
2020,3,26,36,NY,-0.535
2020,3,26,37,NC,-0.371
2020,3,26,38,ND,-0.341
2020,3,26,39,OH,-0.401
2020,3,26,40,OK,-0.343
2020,3,26,41,OR,-0.319
2020,3,26,42,PA,-0.51
2020,3,26,44,RI,-0.474
2020,3,26,45,SC,-0.382
2020,3,26,46,SD,-0.313
2020,3,26,47,TN,-0.407
2020,3,26,48,TX,-0.397
2020,3,26,49,UT,-0.254
2020,3,26,50,VT,-0.426
2020,3,26,51,VA,-0.391
2020,3,26,53,WA,-0.41
2020,3,26,54,WV,-0.417
2020,3,26,55,WI,-0.419
2020,3,26,56,WY,-0.38
2020,3,27,1,AL,-0.427
2020,3,27,2,AK,-0.484
2020,3,27,4,AZ,-0.368
2020,3,27,5,AR,-0.334
2020,3,27,6,CA,-0.511
2020,3,27,8,CO,-0.39
2020,3,27,9,CT,-0.449
2020,3,27,10,DE,-0.401
2020,3,27,11,DC,-0.65
2020,3,27,12,FL,-0.445
2020,3,27,13,GA,-0.394
2020,3,27,15,HI,-0.639
2020,3,27,16,ID,-0.291
2020,3,27,17,IL,-0.521
2020,3,27,18,IN,-0.418
2020,3,27,19,IA,-0.395
2020,3,27,20,KS,-0.337
2020,3,27,21,KY,-0.413
2020,3,27,22,LA,-0.547
2020,3,27,23,ME,-0.553
2020,3,27,24,MD,-0.465
2020,3,27,25,MA,-0.505
2020,3,27,26,MI,-0.496
2020,3,27,27,MN,-0.365
2020,3,27,28,MS,-0.419
2020,3,27,29,MO,-0.409
2020,3,27,30,MT,-0.31
2020,3,27,31,NE,-0.3
2020,3,27,32,NV,-0.566
2020,3,27,33,NH,-0.347
2020,3,27,34,NJ,-0.529
2020,3,27,35,NM,-0.439
2020,3,27,36,NY,-0.569
2020,3,27,37,NC,-0.386
2020,3,27,38,ND,-0.347
2020,3,27,39,OH,-0.433
2020,3,27,40,OK,-0.359
2020,3,27,41,OR,-0.361
2020,3,27,42,PA,-0.544
2020,3,27,44,RI,-0.502
2020,3,27,45,SC,-0.396
2020,3,27,46,SD,-0.331
2020,3,27,47,TN,-0.435
2020,3,27,48,TX,-0.418
2020,3,27,49,UT,-0.271
2020,3,27,50,VT,-0.424
2020,3,27,51,VA,-0.408
2020,3,27,53,WA,-0.447
2020,3,27,54,WV,-0.448
2020,3,27,55,WI,-0.445
2020,3,27,56,WY,-0.383
2020,3,28,1,AL,-0.425
2020,3,28,2,AK,-0.51
2020,3,28,4,AZ,-0.378
2020,3,28,5,AR,-0.348
2020,3,28,6,CA,-0.516
2020,3,28,8,CO,-0.414
2020,3,28,9,CT,-0.475
2020,3,28,10,DE,-0.436
2020,3,28,11,DC,-0.667
2020,3,28,12,FL,-0.463
2020,3,28,13,GA,-0.414
2020,3,28,15,HI,-0.659
2020,3,28,16,ID,-0.321
2020,3,28,17,IL,-0.538
2020,3,28,18,IN,-0.444
2020,3,28,19,IA,-0.416
2020,3,28,20,KS,-0.353
2020,3,28,21,KY,-0.435
2020,3,28,22,LA,-0.557
2020,3,28,23,ME,-0.562
2020,3,28,24,MD,-0.493
2020,3,28,25,MA,-0.53
2020,3,28,26,MI,-0.521
2020,3,28,27,MN,-0.393
2020,3,28,28,MS,-0.428
2020,3,28,29,MO,-0.424
2020,3,28,30,MT,-0.333
2020,3,28,31,NE,-0.312
2020,3,28,32,NV,-0.57
2020,3,28,33,NH,-0.376
2020,3,28,34,NJ,-0.56
2020,3,28,35,NM,-0.464
2020,3,28,36,NY,-0.592
2020,3,28,37,NC,-0.402
2020,3,28,38,ND,-0.344
2020,3,28,39,OH,-0.462
2020,3,28,40,OK,-0.371
2020,3,28,41,OR,-0.389
2020,3,28,42,PA,-0.556
2020,3,28,44,RI,-0.507
2020,3,28,45,SC,-0.41
2020,3,28,46,SD,-0.347
2020,3,28,47,TN,-0.463
2020,3,28,48,TX,-0.432
2020,3,28,49,UT,-0.287
2020,3,28,50,VT,-0.438
2020,3,28,51,VA,-0.426
2020,3,28,53,WA,-0.469
2020,3,28,54,WV,-0.468
2020,3,28,55,WI,-0.463
2020,3,28,56,WY,-0.368
2020,3,29,1,AL,-0.429
2020,3,29,2,AK,-0.532
2020,3,29,4,AZ,-0.39
2020,3,29,5,AR,-0.364
2020,3,29,6,CA,-0.522
2020,3,29,8,CO,-0.431
2020,3,29,9,CT,-0.492
2020,3,29,10,DE,-0.46
2020,3,29,11,DC,-0.677
2020,3,29,12,FL,-0.477
2020,3,29,13,GA,-0.43
2020,3,29,15,HI,-0.673
2020,3,29,16,ID,-0.336
2020,3,29,17,IL,-0.535
2020,3,29,18,IN,-0.45
2020,3,29,19,IA,-0.427
2020,3,29,20,KS,-0.368
2020,3,29,21,KY,-0.443
2020,3,29,22,LA,-0.562
2020,3,29,23,ME,-0.573
2020,3,29,24,MD,-0.502
2020,3,29,25,MA,-0.544
2020,3,29,26,MI,-0.53
2020,3,29,27,MN,-0.417
2020,3,29,28,MS,-0.431
2020,3,29,29,MO,-0.436
2020,3,29,30,MT,-0.351
2020,3,29,31,NE,-0.32
2020,3,29,32,NV,-0.572
2020,3,29,33,NH,-0.389
2020,3,29,34,NJ,-0.57
2020,3,29,35,NM,-0.483
2020,3,29,36,NY,-0.603
2020,3,29,37,NC,-0.414
2020,3,29,38,ND,-0.35
2020,3,29,39,OH,-0.475
2020,3,29,40,OK,-0.383
2020,3,29,41,OR,-0.411
2020,3,29,42,PA,-0.563
2020,3,29,44,RI,-0.519
2020,3,29,45,SC,-0.42
2020,3,29,46,SD,-0.347
2020,3,29,47,TN,-0.476
2020,3,29,48,TX,-0.44
2020,3,29,49,UT,-0.295
2020,3,29,50,VT,-0.467
2020,3,29,51,VA,-0.436
2020,3,29,53,WA,-0.487
2020,3,29,54,WV,-0.481
2020,3,29,55,WI,-0.475
2020,3,29,56,WY,-0.37
2020,3,30,1,AL,-0.431
2020,3,30,2,AK,-0.533
2020,3,30,4,AZ,-0.402
2020,3,30,5,AR,-0.374
2020,3,30,6,CA,-0.528
2020,3,30,8,CO,-0.474
2020,3,30,9,CT,-0.504
2020,3,30,10,DE,-0.476
2020,3,30,11,DC,-0.685
2020,3,30,12,FL,-0.496
2020,3,30,13,GA,-0.442
2020,3,30,15,HI,-0.683
2020,3,30,16,ID,-0.364
2020,3,30,17,IL,-0.529
2020,3,30,18,IN,-0.47
2020,3,30,19,IA,-0.432
2020,3,30,20,KS,-0.39
2020,3,30,21,KY,-0.461
2020,3,30,22,LA,-0.583
2020,3,30,23,ME,-0.592
2020,3,30,24,MD,-0.508
2020,3,30,25,MA,-0.577
2020,3,30,26,MI,-0.57
2020,3,30,27,MN,-0.448
2020,3,30,28,MS,-0.447
2020,3,30,29,MO,-0.441
2020,3,30,30,MT,-0.385
2020,3,30,31,NE,-0.331
2020,3,30,32,NV,-0.575
2020,3,30,33,NH,-0.418
2020,3,30,34,NJ,-0.569
2020,3,30,35,NM,-0.518
2020,3,30,36,NY,-0.6
2020,3,30,37,NC,-0.416
2020,3,30,38,ND,-0.351
2020,3,30,39,OH,-0.505
2020,3,30,40,OK,-0.413
2020,3,30,41,OR,-0.439
2020,3,30,42,PA,-0.562
2020,3,30,44,RI,-0.536
2020,3,30,45,SC,-0.424
2020,3,30,46,SD,-0.37
2020,3,30,47,TN,-0.489
2020,3,30,48,TX,-0.463
2020,3,30,49,UT,-0.313
2020,3,30,50,VT,-0.495
2020,3,30,51,VA,-0.441
2020,3,30,53,WA,-0.516
2020,3,30,54,WV,-0.514
2020,3,30,55,WI,-0.504
2020,3,30,56,WY,-0.373
2020,3,31,1,AL,-0.429
2020,3,31,2,AK,-0.5
2020,3,31,4,AZ,-0.4
2020,3,31,5,AR,-0.364
2020,3,31,6,CA,-0.518
2020,3,31,8,CO,-0.481
2020,3,31,9,CT,-0.501
2020,3,31,10,DE,-0.476
2020,3,31,11,DC,-0.693
2020,3,31,12,FL,-0.497
2020,3,31,13,GA,-0.432
2020,3,31,15,HI,-0.676
2020,3,31,16,ID,-0.377
2020,3,31,17,IL,-0.524
2020,3,31,18,IN,-0.478
2020,3,31,19,IA,-0.431
2020,3,31,20,KS,-0.384
2020,3,31,21,KY,-0.456
2020,3,31,22,LA,-0.57
2020,3,31,23,ME,-0.571
2020,3,31,24,MD,-0.515
2020,3,31,25,MA,-0.57
2020,3,31,26,MI,-0.553
2020,3,31,27,MN,-0.459
2020,3,31,28,MS,-0.428
2020,3,31,29,MO,-0.427
2020,3,31,30,MT,-0.4
2020,3,31,31,NE,-0.319
2020,3,31,32,NV,-0.572
2020,3,31,33,NH,-0.408
2020,3,31,34,NJ,-0.56
2020,3,31,35,NM,-0.512
2020,3,31,36,NY,-0.59
2020,3,31,37,NC,-0.421
2020,3,31,38,ND,-0.339
2020,3,31,39,OH,-0.491
2020,3,31,40,OK,-0.409
2020,3,31,41,OR,-0.434
2020,3,31,42,PA,-0.553
2020,3,31,44,RI,-0.529
2020,3,31,45,SC,-0.414
2020,3,31,46,SD,-0.36
2020,3,31,47,TN,-0.476
2020,3,31,48,TX,-0.464
2020,3,31,49,UT,-0.315
2020,3,31,50,VT,-0.491
2020,3,31,51,VA,-0.44
2020,3,31,53,WA,-0.524
2020,3,31,54,WV,-0.52
2020,3,31,55,WI,-0.502
2020,3,31,56,WY,-0.345
2020,4,1,1,AL,-0.431
2020,4,1,2,AK,-0.523
2020,4,1,4,AZ,-0.415
2020,4,1,5,AR,-0.351
2020,4,1,6,CA,-0.513
2020,4,1,8,CO,-0.5
2020,4,1,9,CT,-0.501
2020,4,1,10,DE,-0.472
2020,4,1,11,DC,-0.71
2020,4,1,12,FL,-0.49
2020,4,1,13,GA,-0.409
2020,4,1,15,HI,-0.684
2020,4,1,16,ID,-0.393
2020,4,1,17,IL,-0.522
2020,4,1,18,IN,-0.472
2020,4,1,19,IA,-0.425
2020,4,1,20,KS,-0.38
2020,4,1,21,KY,-0.451
2020,4,1,22,LA,-0.557
2020,4,1,23,ME,-0.565
2020,4,1,24,MD,-0.522
2020,4,1,25,MA,-0.565
2020,4,1,26,MI,-0.543
2020,4,1,27,MN,-0.466
2020,4,1,28,MS,-0.418
2020,4,1,29,MO,-0.425
2020,4,1,30,MT,-0.417
2020,4,1,31,NE,-0.306
2020,4,1,32,NV,-0.568
2020,4,1,33,NH,-0.464
2020,4,1,34,NJ,-0.562
2020,4,1,35,NM,-0.503
2020,4,1,36,NY,-0.584
2020,4,1,37,NC,-0.431
2020,4,1,38,ND,-0.353
2020,4,1,39,OH,-0.483
2020,4,1,40,OK,-0.421
2020,4,1,41,OR,-0.44
2020,4,1,42,PA,-0.568
2020,4,1,44,RI,-0.532
2020,4,1,45,SC,-0.415
2020,4,1,46,SD,-0.372
2020,4,1,47,TN,-0.474
2020,4,1,48,TX,-0.46
2020,4,1,49,UT,-0.328
2020,4,1,50,VT,-0.519
2020,4,1,51,VA,-0.455
2020,4,1,53,WA,-0.53
2020,4,1,54,WV,-0.518
2020,4,1,55,WI,-0.499
2020,4,1,56,WY,-0.323
2020,4,2,1,AL,-0.448
2020,4,2,2,AK,-0.53
2020,4,2,4,AZ,-0.423
2020,4,2,5,AR,-0.352
2020,4,2,6,CA,-0.514
2020,4,2,8,CO,-0.511
2020,4,2,9,CT,-0.504
2020,4,2,10,DE,-0.482
2020,4,2,11,DC,-0.718
2020,4,2,12,FL,-0.499
2020,4,2,13,GA,-0.41
2020,4,2,15,HI,-0.704
2020,4,2,16,ID,-0.409
2020,4,2,17,IL,-0.521
2020,4,2,18,IN,-0.478
2020,4,2,19,IA,-0.443
2020,4,2,20,KS,-0.401
2020,4,2,21,KY,-0.465
2020,4,2,22,LA,-0.553
2020,4,2,23,ME,-0.568
2020,4,2,24,MD,-0.53
2020,4,2,25,MA,-0.573
2020,4,2,26,MI,-0.546
2020,4,2,27,MN,-0.497
2020,4,2,28,MS,-0.423
2020,4,2,29,MO,-0.436
2020,4,2,30,MT,-0.458
2020,4,2,31,NE,-0.352
2020,4,2,32,NV,-0.56
2020,4,2,33,NH,-0.487
2020,4,2,34,NJ,-0.551
2020,4,2,35,NM,-0.512
2020,4,2,36,NY,-0.58
2020,4,2,37,NC,-0.442
2020,4,2,38,ND,-0.405
2020,4,2,39,OH,-0.487
2020,4,2,40,OK,-0.444
2020,4,2,41,OR,-0.439
2020,4,2,42,PA,-0.571
2020,4,2,44,RI,-0.531
2020,4,2,45,SC,-0.422
2020,4,2,46,SD,-0.417
2020,4,2,47,TN,-0.478
2020,4,2,48,TX,-0.462
2020,4,2,49,UT,-0.343
2020,4,2,50,VT,-0.531
2020,4,2,51,VA,-0.463
2020,4,2,53,WA,-0.542
2020,4,2,54,WV,-0.51
2020,4,2,55,WI,-0.517
2020,4,2,56,WY,-0.354
2020,4,3,1,AL,-0.45
2020,4,3,2,AK,-0.528
2020,4,3,4,AZ,-0.429
2020,4,3,5,AR,-0.351
2020,4,3,6,CA,-0.509
2020,4,3,8,CO,-0.501
2020,4,3,9,CT,-0.514
2020,4,3,10,DE,-0.486
2020,4,3,11,DC,-0.721
2020,4,3,12,FL,-0.511
2020,4,3,13,GA,-0.414
2020,4,3,15,HI,-0.706
2020,4,3,16,ID,-0.413
2020,4,3,17,IL,-0.523
2020,4,3,18,IN,-0.468
2020,4,3,19,IA,-0.443
2020,4,3,20,KS,-0.406
2020,4,3,21,KY,-0.453
2020,4,3,22,LA,-0.549
2020,4,3,23,ME,-0.58
2020,4,3,24,MD,-0.531
2020,4,3,25,MA,-0.57
2020,4,3,26,MI,-0.538
2020,4,3,27,MN,-0.513
2020,4,3,28,MS,-0.41
2020,4,3,29,MO,-0.431
2020,4,3,30,MT,-0.491
2020,4,3,31,NE,-0.358
2020,4,3,32,NV,-0.548
2020,4,3,33,NH,-0.517
2020,4,3,34,NJ,-0.55
2020,4,3,35,NM,-0.505
2020,4,3,36,NY,-0.578
2020,4,3,37,NC,-0.454
2020,4,3,38,ND,-0.419
2020,4,3,39,OH,-0.486
2020,4,3,40,OK,-0.452
2020,4,3,41,OR,-0.436
2020,4,3,42,PA,-0.566
2020,4,3,44,RI,-0.536
2020,4,3,45,SC,-0.427
2020,4,3,46,SD,-0.427
2020,4,3,47,TN,-0.473
2020,4,3,48,TX,-0.467
2020,4,3,49,UT,-0.342
